"5CK","7DK","9EK","11EK","10EK","10EK","13EK","13ES","11EK","13EK","17ES","17ES","16EK","16ES","21 ES","24ES","18ES","21 ES","24ES","26ES"
"5CK","7CK","9EK","11ES","10EK","10EK","13EK","13EP","11EK","13EK","17ES","17ES","16EP","16EP","21ES","24ES","18ES","21 ES","24ES","26ES"
"5CK","7CK","9DK","11EK","10DK","10DK","13EK","13ES","11EK","13EK","17ES","17ES","16EK","16ES","21ES","24ES","18ES","21 ES","24ES","26ES"
"5BK","7CK","9DK","11 ES","10DK","10DK","13DK","13EP","11EK","13EK","17ES","17ES","16EP","16EP","21ES","24ES","18ES","21 ES","24ES","26ES"
"5BK","7CK","9DS","11DK","10DK","10DK","13DK","13EK","11EK","13EK","17ES","17ES","16EK","16ES","21 ES","24ES","18ES","21ES","24ES","26ES"
"5BK","7BK","9CP","11DS","10DK","10DK","13DS","13ES","11DK","13EK","17ES","17ES","16EP","16EP","21EP","23ES","18ES","21 ES","24ES","25ES"
"5BK","7BK","9CK","11DP","10CK","10DK","13DP","13DP","11DK","13EK","16ES","16ES","16EK","16EK","20ES","23ES","17ES","20ES","23ES","25ES"
"5AK","7BK","9CS","11DK","10CK","10CK","13DK","12DK","11DK","13EK","16ES","16ES","16EP","16ES","20EP","23ES","17ES","20ES","23ES","25ES"
"5AK","7BK","9CP","11DS","10CK","10CK","12CS","12DS","11DK","12DK","16DS","16EP","16EK","15EP","20ES","23ES","17E3","20ES","23ES","25ES"
"5AK","7BK","9CK","1DDP","10CK","10CK","12CP","12DP","11DK","12DK","16DS","16ES","15ES","15EK","20EP","22ES","17ES","20ES","23ES","24ES"
"5AK","7BP","9CS","10CK","10CK","10CK","12CK","12DK","10DK","12DK","16DP","16EP","15DP","15ES","20ES","22ES","17ES","20ES","23ES","24ES"
"5AK","7AK","9BP","10CS","9CK","9CK","12CS","12DS","10CK","12DK","16DS","15ES","15DK","15EP","19EP","22ES","16ES","19ES","22ES","24ES"
"5AK","7AP","8BK","10CP","9BK","9CK","12CP","12DP","10CK","12DK","15DP","15DP","15DS","15DK","19ES","22ES","16ES","19ES","22ES","24ES"
"5AP","7AK","8BS","10CK","9BK","9CK","12CK","12DK","10CK","12DK","15DS","15DS","15DP","15DS","19EP","22ES","16ES","19ES","22ES","23ES"
"5AK","7AS","8BP","10CS","9BK","9BP","12CS","11CS","10CK","12DK","15DP","15DP","15DK","15DP","19DS","21 ES","16ES","19ES","22ES","23ES"
"5AS","7AP","8BK","10CP","9BK","9BK","11CP","11CP","10CK","11DS","15DK","1508","15DS","15DK","19DP","21 ES","16ES","19ES","22ES","23ES"
"5","6AK","8BS","10CK","9BK","9BP","11CK","11CK","10CK","11DP","15DS","15DP","15DP","14DS","19DS","21DS","16DS","18ES","22ES","23ES"
"5","6AS","8BP","10CS","9BK","9BK","11CS","11CS","10CK","11CK","15DP","14DS","14DK","14DP","18DP","21DS","15DS","18ES","21 ES","23ES"
"5","6AP","6BK","9BP","9BK","9BP","11CP","11CP","10CK","11CS","14DK","14DP","14DS","14DK","18DS","20DS","15DS","18ES","21 ES","22ES"
"5","6AK","8AS","9BK","9AK","9BK","11BK","11CK","10CK","11CP","14CS","14DS","14DP","14DS","18DP","20DS","15DS","18DS","21ES","22ES"
"5","6AS","8AP","9BS","9AP","9BS","11BS","11CS","9CK","11CK","14CP","14DP","14CK","14DP","18DK","20DS","15DS","18DS","21 ES","22ES"
"5","6","8AK","9BP","9AK","8BP","11BP","10CP","9CS","11CS","14CK","14DS","14CS","14DK","18DS","20DS","15DS","17DS","21 ES","22ES"
"5","6","8AS","9BK","8AS","8BK","11BK","10CK","9CP","10CP","14CS","13DP","14CP","14DS","17DP","20DS","14DS","17DS","20ES","21 ES"
"5","6","7AP","9BS","8AP","8AS","10BS","10CS","9CK","10CK","13CP","13DS","14CK","14DP","17DK","19DS","14DS","17DS","20ES","21 ES"
"5","6","7AK","9BP","8AK","8AP","10BP","10CP","9BS","10CS","13CK","13DP","14CS","13DK","17DS","19DS","14DK","17DS","20EK","21 ES"
"4","6","7AS","9BK","8AS","8AK","10BK","10BK","9BP","10CP","13CS","13DS","14CP","13DS","17DP","19DS","14DS","17DS","20ES","21 ES"
"4","6","7AP","9BS","8AP","8AS","10BS","10BS","9BK","10CK","13CP","13CP","13CK","13DP","17DK","19DS","14DP","16DS","20EK","20ES"
"4","6","7AK","8AP","8AK","8AP","10BP","10BP","9BS","10CS","13CK","12CK","13CS","13CK","17DS","1SDS","13DK","16DS","19ES","20DS"
"4","6","7AS","8AK","8AS","8AK","10AK","9BK","9BP","10CP","13CS","12CS","13CP","13CS","16DP","18DS","13DS","16DS","19DK","20DS"
"4","6","7AP","8AS","8AP","8AS","10AS","9BS","8BK","9CK","12CP","12CP","13CK","13CP","16CK","18DS","13DP","16DS","19DS","20DS"
"4","6","7AK","8AP","8AK","8AP","9AP","9BP","8BS","9CS","12CK","12CK","13CS","13CK","16CS","18DS","13CK","16DS","19DK","19DS"
"4","6","7","8AK","8","7AK","9AK","9BK","8BP","9BP","12CS","12CS","13CP","12CS","16CP","18DS","13CS","15DS","19DS","19DS"
"4","5","7","9AS","7","7AS","9AS","9BS","8BK","9BK","12CP","12CP","13CK","12CP","16CK","17DK","13CP","15DP","19DK","19DS"
"4","5","7","8AP","7","7AP","9AP","9BP","8BS","9BS","12CK","11CK","13CS","12CK","15CS","17CS","12CK","15DS","18DS","19DS"
"4","5","6","8AK","7","7AK","9AK","9BK","8BP","9BP","12CS","11CS","12CP","12CS","15CP","17CP","12CS","15DP","18DP","19DS"
"4","5","6","7AS","7","7AS","9AS","8BS","8BK","9BK","11BP","11CP","12CK","12CP","15CK","17CK","12CP","15CS","18DK","18DS"
"4","5","6","7AP","7","7","9AP","8BP","8BS","8BS","11BK","11CK","12BS","12CK","15CS","16CS","12CK","14CP","18DS","18DP"
"4","5","6","7AK","7","7","8AK","8AK","8AP","8BP","11BS","11CS","12BP","12CS","15CP","16CP","12CS","14CK","18DP","18DS"
,"5","6","7AS","7","7","8AS","8AS","8AK","8BK","11BP","10CP","12BK","12CP","15CK","16CK","11CP","14CS","17DK","180P"
"4","5","6","7AP","7","7","8AP","SAP","7AS","8BS","11BK","10CK","12BS","12CK","15CS","16CS","11CK","14CP","17DS","17DS"
"4","5","6","7AK","7","7","8AK","8AK","7AP","8BP","10BS","10CS","12BP","11CS","14CP","16CP","11CS","14CK","17DP","17DP"
"4","5","6","7","7","6","8","8AS","7AK","8BK","10BP","10CP","12BK","11CP","14CK","15CK","11CP","13CS","17DK","17DS"
"4","5","6","7","7","6","8","7AP","7AS","8BS","10BK","10CK","11BS","11CK","14CS","15CS","11CK","13CP","17DS","17DP"
"4","5","6","7","6","6","8","7AK","7AP","7BP","10BS","9BS","11BP","11CS","14CP","15CP","10CS","13CK","16DP","16DS"
"4","5","6","6","6","6","8","7AS","7AK","7BK","10BP","9BP","11BK","11CP","13CK","15CK","10BP","13CS","16DK","16DP"
"4","5","5","6","6","6","7","7AP","7AS","7AS","10BK","9BK","11BS","11BK","13BS","14CS","10BK","13CP","16DS","16CS"
"4","5","5","6","6","6","7","7AK","7AP","7AP","9BS","9BS","11BP","11BS","13BP","14BP","10BS","12CK","16DP","16CP"
"4","5","5","6","6","6","7","7AS","7AK","7AK","9BP","9BP","11BK","11BP","13BK","14BK","10BP","12BS","16CK","15CS"
"4","4","5","6","6","6","7","7AP","6AS","7AS","9AK","9BK","11BS","10BK","13BS","14BS","10BK","12BP","16CS","15CP"
"3","4","5","6","6","6","7","6AK","6AP","7AP","9AS","8BS","11BP","10BS","13BP","14BP","9BS","12BK","15CP","15CK"
"3","4","5","6","6","6","7","6AS","6AK","7AK","9AP","8BP","11BK","10BP","12BK","13BK","9BP","12BS","15CK","15CS"
"3","4","5","6","6","5","7","6","6","6AS","9AK","8BK","10BS","10BK","12BS","13BS","9BK","11BP","15CS","15CP"
"3","4","5","6","6","5","6","6","6","6AP","8AS","8BS","10AP","10BS","12BP","13BP","9AS","11BK","15CP","14CK"
"3","4","5","5","5","5","6","6","6","6AK","8AP","8BP","10AK","10BP","12BK","13BK","9AP","11 BS","15CK","14CS"
"3","4","5","5","5","5","6","6","6","6AS","8AK","7BK","10AS","10BK","12BS","12BS","8AK","11 BP","14CS","14CP"
"3","4","5","5","5","5","6","6","6","6AP","8AS","7BS","10AP","10BS","11BP","12BP","8AS","11BK","14CP","14BK"
"3","4","5","5","5","5","6","5","6","6","8AP","7BP","10AK","9BP","11 BK","12BK","8AP","10BS","14CK","13BS"
"3","4","4","5","5","5","6","5","6","6","7AK","7BK","10AS","9BK","11BS","12BS","8AK","10AP","14CS","13BP"
"3","4","4","5","5","5","6","5","5","5","7AS","7AS","10AP","9BS","11BP","12BP","8AS","10AK","14CP","13BK"
"3","4","4","5","5","5","6","5","5","5","7AP","7AP","9AK","9BP","11BK","11BK","8AP","10AS","13CK","13BS"
"3","4","4","5","5","5","5","5","5","5","7AK","6AK","9AS","9AK","11BS","11BS","7AK","10AP","13CS","12BP"
"3","4","4","5","5","4","5","5","5","5","7","6AS","9AS","9AS","10BP","11BP","7","9AK","13BP","12BK"
"3","4","4","4","5","4","5","5","5","5","7","6AP","9AK","9AP","10AK","11BK","7","9AS","13BK","12BS"
"3","4","4","4","5","4","5","4","5","5","6","6AK","9AS","9AK","10AS","10AS","7","9AP","13BS","12AP"
"3","3","4","4","4","4","5","4","5","5","6","6AS","9AP","8AS","10AP","10AP","7","9AK","13BP","11 AK"
"3","3","4","4","4","4","5","4","5","4","6","5AP","9AK","8AP","10AK","10AK","6","9AS","12BK","11AS"
"3","3","4","4","4","4","5","4","5","4","6","5AK","9","8AK","9AS","10AS","6","8","12BS","11AP"
"3","3","4","4","4","4","4","4","5","4","6","5AS","9","8AS","9AP","10AP","6","8","12BP","11AK"
"3","3","3","4","4",,"4","4","4","4","6","5AP","8","8AP","9AK","9AK","6","8","12BK","11 AS"
"3","3","3","4","4","4","4","4","4","4","5","5AK","8","8AK","9AS","9AS","6","8","12BS","10AP"
"3","3","3","3","4","4","4","3","4","4","5","4AS","8","8AS","9AP","9AP","5","8","11BP","10AK"
"3","3","3","3","4","3","4","3","4","4","5","4","8","8","9AK","9AK","5","7","11BK","10"
"3","3","3","3","4","3","4","3","4","3","5","4","8","7","8AS","8AS","5","7","11 AS","10"
"2","3","3","3","4","3","4","3","4","3","5","4","8","7","8AP","8AP","5","7","11AP","9"
"2","3","3","3","4","3","3","3","4","3","4","4","8","7","8AK","8AK","5","7","11AK","9"
"2","3","3","3","3","3","3","3","4","3","4","4","8","7","8AS","8AS","5","7","10AS","9"
"2","3","3","3","3","3","3","3","4","3","4","3","7","7","8","8AP","4","6","10AP","9"
"2","3","3","3","3","3","3","2","3","3","4","3","7","7","7","7AK","4","6","10AK","8"
"2","3","3","3","3","3","3","2","3","3","4","3","7","7","7","7AS","4","6","10AS","8"
"2","3","2","2","3","3","3","2","3","2","4","3","7","7","7","7AP","4","6","10AP","8"
"2","2","2","2","3","3","3","2","3","2","3","2","7","6","7","7AK","4","6","10AK","8"
"2","2","2","2","3","2","3","2","3","2","3","2","7","6","7","6","3","0","9","0"
"2","2","2","2","3","2","2","2","3","2","3","2","7","6","7","6","3","0","9","0"
"2","2","2","2","3","2","2","2","3","2","3","2","7","6","6","6","3","0","9","0"
"2","2","2","2","3","2","2","1","3","2","3","2","6","6","6","6","3","0","9","0"
"2","2","2","2","2","2","2","1","3","2","3","2","6","6","6","6","3","0","9","0"
"2","2","2","2","2","2","2","1","3","0","2","0","6","6","6","5","0","0","8","0"
"2","2","2","2","2","2","2","1","2","0","2","0","6","6","6","5","0","0","8","0"
"2","2","2","1","2","2","2","1","2","0","2","0","6","5","5","5","0","0","6","0"
"2","2","2","1","2","2","1","1","2","0","2","0","6","5","5","5","0","0","8","0"
"2","2","1","1","2","2","1","1","2","0","2","0","6","5","5","4","0","0","8","0"
"2","2","1","1","2","1","1","0","2","0","0","0","6","5","5","4","0","0","0","0"
"2","2","1","1","2","1","1","0","2","0","0","0","6","5","5","4","0","0","0","0"
"2","2","1","1","2","1","1","0","2","0","0","0","5","5","5","4","0","0","0","0"
"2","2","1","1","2","1","1","0","2","0","0","0","5","5","5","4","0","0","0","0"
"2","1","1","0","1","1","0","0","0","0","0","0","5","4","4","0","0","0","0","0"
"2","1","1","0","1","1","0","0","0","0","0","0","5","4","4","0","0","0","0","0"
"2","1","1","0","1","1","0","0","0","0","0","0","5","4","4","0","0","0","0","0"
"1","1","1","0","1","1","0","0","0","0","0","0","5","4","0","0","0","0","0","0"
"1","1","1","0","1","1","0","0","0","0","0","0","5","4","0","0","0","0","0","0"
"1","1","1","0","1","1","0","0","0","0","0","0","5","4","0","0","0","0","0","0"
"1","1","0","0","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0"
"1","1","0","0","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0"
"1","1","0","0","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0"
"1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
